OCC_CODE,title_2024,H_info_rti,H_info_eloundou,job_zone,wage_median,z_H_info_rti,z_job_zone,z_log_wage,IRI_v2,IRI_v2_pct,IRI_v1,delta_emp_ann
13-1081,Logisticians,0.7662407291928023,0.9139759060315168,4.0,80880.0,1.2609812172203438,0.8471236332085413,0.6898266616888056,2.7979315121176906,81.23209169054442,1.8493895205046242,0.0529594974020286
13-1151,Training and Development Specialists,1.082299167793518,0.8947368421052632,4.0,65850.0,1.7728464931987566,0.8471236332085413,0.17391314051812928,2.793883266925427,81.08882521489971,1.2097402897135785,0.0692090594395882
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.2865480221244678,0.9015384615384616,4.0,109660.0,0.4841057729973246,0.8471236332085413,1.4537528802865418,2.784982286492408,80.94555873925502,2.5333245281935968,-0.0213064210969535
21-1022,Healthcare Social Workers,0.4619896539210961,0.96875,5.0,68090.0,0.7682382887284861,1.7578538190812054,0.2578570448340472,2.7839491526437388,80.80229226361033,2.680428735301885,0.0123287473095412
29-9092,Genetic Counselors,-0.1223368009641762,0.8947368421052632,5.0,98910.0,-0.17809436866084294,1.7578538190812054,1.194840638907913,2.7746000893282754,80.65902578796562,3.141397973976026,0.0798957776535671
13-1075,Labor Relations Specialists,0.5167865473964339,0.8301886792452831,4.0,93500.0,0.8569833547539119,0.8471236332085413,1.0536860315755405,2.757793019537994,80.51575931232091,1.6743727785775189,-0.0309377421570823
27-2041,Music Directors and Composers,1.0934659847252974,0.4736842105263158,4.0,63670.0,1.790931458295375,0.8471236332085413,0.08942969430116378,2.72748478580508,80.37249283667622,-1.582735933888489,0.0310874047856788
27-2012,Producers and Directors,0.6628315128697824,0.906164757228587,4.0,83480.0,1.0935071662624332,0.8471236332085413,0.7692273728245692,2.7098581722955437,80.22922636103151,1.8785529621045294,0.0237076813479941
15-1241,Computer Network Architects,0.2322822058743286,0.6451130319148937,3.5,130390.0,0.39622080104705054,0.3917585402722093,1.8882547325178236,2.6762340738370836,80.08595988538681,0.8632655355121237,0.0303651685504957
21-1023,Mental Health and Substance Abuse Social Workers,0.5830126525584332,1.0,5.0,60060.0,0.964238341350069,1.7578538190812054,-0.05704628646738409,2.6650458739638903,79.94269340974212,2.566509242947004,0.0134564937322794
27-1022,Fashion Designers,1.23263466996362,1.0,3.0,80690.0,2.016318946104427,-0.06360655266412275,0.6839245962118706,2.6366369896521746,79.79942693409741,1.4860197538809312,-0.0103812682492651
29-1031,Dietitians and Nutritionists,0.2340160551473408,0.853658536585366,5.0,73850.0,0.39902881731317075,1.7578538190812054,0.46163969016009077,2.618522326554467,79.65616045845272,2.144002607922341,0.0250203652977654
27-1024,Graphic Designers,1.0787232691584183,1.0,4.0,61300.0,1.7670552276662501,0.8471236332085413,-0.005763433450392761,2.6084154274243985,79.51289398280802,1.7070619100913318,-0.0015516050647246
25-1072,"Nursing Instructors and Teachers, Postsecondary",0.0999035248546469,0.8431372549019608,5.0,79940.0,0.18182991057188577,1.7578538190812054,0.6604904731054034,2.6001742027584944,79.36962750716332,2.275185948199852,0.0446565429468932
15-1212,Information Security Analysts,-0.0570036306574243,0.6521739130434783,4.0,124910.0,-0.07228551445759221,0.8471236332085413,1.7805071825853651,2.555345301336314,79.22636103151862,1.2562950143741793,0.0739939442230375
11-9013,"Farmers, Ranchers, and Other Agricultural Managers",0.4581063225453173,0.9591836734693878,4.0,87980.0,0.7619491274734379,0.8471236332085413,0.9009803345455852,2.5100530952275646,79.08309455587393,2.3512961741571217,0.0315431342033811
29-1127,Speech-Language Pathologists,-0.2345898948726847,0.8292682926829269,5.0,95410.0,-0.3598913209817333,1.7578538190812054,1.1044323062100003,2.502394804309472,78.93982808022922,2.6299297886968938,0.0298208748640813
17-2112,Industrial Engineers,0.0932023623681758,0.8162038073908175,4.25,101140.0,0.17097719485038898,1.0748061796767074,1.250790014475532,2.496573389002628,78.79656160458453,2.009215844506123,0.0372427438973963
29-1181,Audiologists,-0.192694701208566,0.8636363636363638,5.0,92120.0,-0.2920409102728936,1.7578538190812054,1.016371906167725,2.482184814976037,78.65329512893983,2.762907047451712,0.0162408726753664
11-9021,Construction Managers,0.1370396648035914,0.9555555555555556,4.0,106980.0,0.2419729037724362,0.8471236332085413,1.3916617951745942,2.4807583321555717,78.51002865329512,2.818643456659003,0.034932618655225
27-3041,Editors,0.6816441543357117,0.6470588235294118,4.0,75260.0,1.1239747530747761,0.8471236332085413,0.509100619129817,2.480199005413134,78.36676217765043,-0.04800915954832341,-0.0010232443598748
11-9141,"Property, Real Estate, and Community Association Managers",0.8605384678854232,1.0,4.0,66700.0,1.4136989812317533,0.8471236332085413,0.20609833174922612,2.466920946189521,78.22349570200574,1.9189236752909506,0.0608788714274151
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",0.8896319317844076,0.9682539682539684,4.0,64580.0,1.4608166408448067,0.8471236332085413,0.12504217723463096,2.432982451287979,78.08022922636103,1.6336934621639876,0.0069857516086744
17-2021,Agricultural Engineers,0.4661961070434405,0.925925925925926,4.0,84630.0,0.7750507544797303,0.8471236332085413,0.8035611839569059,2.4257355716451774,77.93696275071633,2.0399803907364373,0.0162382020329279
21-1012,"Educational, Guidance, and Career Counselors and Advisors",0.3074911979695086,0.9473684210526316,5.0,65140.0,0.5180238184424872,1.7578538190812054,0.1467089751128325,2.4225866126365254,77.79369627507164,2.4317654073540838,0.0292025310846397
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",0.9073625379086236,0.927536231884058,4.0,62970.0,1.4895318418602175,0.8471236332085413,0.06168739146067972,2.398342866529439,77.65042979942693,1.3084632533872147,-0.0006306859217916
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",0.1738273678448208,0.8888888888888888,4.0,101020.0,0.30155159388170305,0.8471236332085413,1.2478108326137358,2.39648605970398,77.50716332378224,2.246026971012169,0.0151396825375429
15-1244,Network and Computer Systems Administrators,0.2299894538864124,0.4594594594594594,4.0,96800.0,0.3925076265650131,0.8471236332085413,1.1407281869726709,2.3803594467462252,77.36389684813754,-0.6229236836962091,-0.0211188196891151
13-2061,Financial Examiners,0.3083191993492283,0.9393939393939394,4.0,90400.0,0.5193647892978048,0.8471236332085413,0.9690740136380956,2.335562436144442,77.22063037249283,2.292112518010753,-0.0053869283578033
25-2021,"Elementary School Teachers, Except Special Education",0.8610475358943699,0.945945945945946,4.0,62340.0,1.4145234307798968,0.8471236332085413,0.03645436020551895,2.298101424193957,77.07736389684814,1.4016319823261838,-0.0052517293897678
53-2012,Commercial Pilots,0.3662436508768998,0.8863636363636364,3.0,122670.0,0.6131750210333565,-0.06360655266412275,1.7350967899010465,2.28466525827028,76.93409742120345,1.806341624128105,0.0649984446218294
25-4022,Librarians and Media Collections Specialists,0.2397084749395362,0.8421052631578948,5.0,64320.0,0.40824784668260355,1.7578538190812054,0.11491864741033873,2.2810203131741473,76.79083094555874,1.7229768853053145,-0.0057553060825971
17-2121,Marine Engineers and Naval Architects,0.0274495091772545,0.8947368421052632,4.0,105670.0,0.06448865275055854,0.8471236332085413,1.3607430151413014,2.272355301100401,76.64756446991404,2.3965701643367505,-0.0576921196700799
29-1051,Pharmacists,-0.9598485813821208,0.8857142857142858,5.0,137480.0,-1.5344675777317816,1.7578538190812054,2.0211270627788527,2.2445133041282768,76.50429799426934,3.909655981188714,0.0111065737931401
25-2032,"Career/Technical Education Teachers, Secondary School",0.7611361956860323,0.8484848484848485,4.0,63910.0,1.2527142857511142,0.8471236332085413,0.09887117486060965,2.198709093820265,76.36103151862464,0.8372294204796651,0.0698604168838301
11-9081,Lodging Managers,0.6377493195881324,0.9565217391304348,4.0,68130.0,1.0528858690014065,0.8471236332085413,0.2593308160662549,2.1593403182762025,76.21776504297995,1.6925264706388659,0.0152305573224313
29-1141,Registered Nurses,-0.0828149854407255,0.9305121588865432,4.4,93600.0,-0.11408770869111545,1.2114157075576073,1.0563685159501754,2.1536965148166676,76.07449856733524,2.6865760756940698,0.019338192862444
25-2059,"Special Education Teachers, All Other",0.0811955419173034,0.7,5.0,67430.0,0.1515318211058414,1.7578538190812054,0.23341402145326967,2.1427996616403164,75.93123209169055,0.9275246969807727,0.0202320152907948
25-2012,"Kindergarten Teachers, Except Special Education",0.7557164774586935,0.9452054794520548,4.0,61430.0,1.2439369040161286,0.8471236332085413,-0.00044720387057691483,2.090613333354093,75.78796561604585,1.359968120696374,-0.0164293529094171
27-3042,Technical Writers,0.1281670412605801,0.5333333333333333,4.0,91670.0,0.22760344754591366,0.8471236332085413,1.004083304952362,2.078810385706817,75.64469914040114,-0.284450013107735,0.0181252587130207
13-2041,Credit Analysts,0.3142700353088458,0.8888888888888888,4.0,80970.0,0.5290023307102649,0.8471236332085413,0.6926175393371898,2.068743503255996,75.50143266475645,1.6908336777356232,-0.0184121632579501
25-2057,"Special Education Teachers, Middle School",0.6532027278303412,0.922077922077922,4.0,64880.0,1.0779130858342347,0.8471236332085413,0.13667265020902417,2.0617093692518003,75.35816618911176,1.3483434862476613,0.0211933471604179
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.2599998698368706,0.9210526315789472,3.5,100070.0,0.4411103150764074,0.3917585402722093,1.2240999724533113,2.056968827801928,75.21489971346705,1.9738115772989961,-0.0086505577623042
23-1022,"Arbitrators, Mediators, and Conciliators",0.006721254710422,0.9032258064516128,5.0,67710.0,0.030918678349020907,1.7578538190812054,0.24381288034997076,2.032585377780197,75.07163323782235,2.2449668439943955,0.0523520482337531
27-4032,Film and Video Editors,0.4886429586569966,0.8888888888888888,4.0,70980.0,0.8114040439121781,0.8471236332085413,0.36216990725952686,2.020697584380246,74.92836676217765,1.3603860456579602,0.0091876150497038
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0.7467162819830638,0.8235294117647058,4.0,59950.0,1.2293608415594863,0.8471236332085413,-0.06164658820209311,2.014837886565935,74.78510028653295,0.5162111942296986,-0.0693884259368184
23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",-0.8296835781577175,0.8461538461538463,5.0,115230.0,-1.3236617989233834,1.7578538190812054,1.5780854258792725,2.0122774460370945,74.64183381088824,3.21218205586449,0.0244999151200786
29-1129,"Therapists, All Other",0.3257929182551113,0.9120567375886524,4.5,65010.0,0.5476639544450086,1.3024887261448734,0.14169583005481812,1.9918485106447001,74.49856733524355,1.744280682887546,0.0968400724198506
19-1023,Zoologists and Wildlife Biologists,0.4241828937366979,0.9047619047619048,4.0,72860.0,0.7070092077353839,0.8471236332085413,0.4277714199033215,1.9819042608472468,74.35530085959886,1.5280745876079398,-0.0254728902769906
25-9044,"Teaching Assistants, Postsecondary",0.5772868127425842,0.6666666666666667,5.0,44930.0,0.9549651873392997,1.7578538190812054,-0.7853889198897867,1.9274300865307183,74.21203438395415,-0.3056610059052701,0.0242628086615463
29-1123,Physical Therapists,-0.679721556343742,0.9148936170212766,5.0,101020.0,-1.0807942076578816,1.7578538190812054,1.2478108326137358,1.9248704440370596,74.06876790830945,3.3240061197907105,0.0127660744309783
21-1013,Marriage and Family Therapists,0.0155358124903945,0.925925925925926,5.0,63780.0,0.045194095485954995,1.7578538190812054,0.09376144944952282,1.8968093640166834,73.92550143266476,2.240910842101718,0.0221003859950672
41-3031,"Securities, Commodities, and Financial Services Sales Agents",0.2096514319277146,0.7884615384615385,4.0,78140.0,0.35956964437148753,0.8471236332085413,0.6033392807585745,1.8100325583386032,73.78223495702005,0.9556586375851881,0.0152489926175429
11-9151,Social and Community Service Managers,0.1996536787694993,0.9285714285714286,4.0,78240.0,0.3433780099947861,0.8471236332085413,0.6065487247227326,1.79705036792606,73.63896848137536,1.8599824363866275,0.0455486464761221
41-3011,Advertising Sales Agents,0.5511448950228854,0.8205128205128205,4.0,61460.0,0.9126276373993556,0.8471236332085413,0.0007780206114975142,1.7605292912193946,73.49570200573066,0.5592346481525213,-0.0555925279875494
25-2058,"Special Education Teachers, Secondary School",0.3484024731847789,0.8974358974358975,4.0,69590.0,0.5842807463429268,0.8471236332085413,0.3125395663936961,1.7439439459451642,73.35243553008596,1.3657256436493062,0.0260057716322634
41-9021,Real Estate Brokers,0.2869245381992772,1.0,4.0,72280.0,0.48471555106683567,0.8471236332085413,0.40771496674148366,1.7395541510168606,73.20916905444126,2.120540310283208,0.0302253762192006
25-4012,Curators,-0.0409439279054283,0.8518518518518519,5.0,61770.0,-0.046276387102297194,1.7578538190812054,0.013403768367877563,1.724981200346786,73.06590257879655,1.6841470242578784,-0.0096491243990469
19-5011,Occupational Health and Safety Specialists,0.0439148059547274,0.9523809523809524,4.0,83910.0,0.09115465071087546,0.8471236332085413,0.7821202797821412,1.720398563701558,72.92263610315186,2.1886845354053133,0.0671916606340889
27-1021,Commercial and Industrial Designers,0.1258524020184637,1.0,4.0,79450.0,0.22385482605774282,0.8471236332085413,0.645061133980687,1.716039593246971,72.77936962750717,2.3578864775224115,-0.0158760807352382
19-3093,Historians,-0.3302937560527849,0.8947368421052632,5.0,74050.0,-0.5148863387766506,1.7578538190812054,0.46842661490150983,1.7113940952060647,72.63610315186246,2.414983949969623,0.0064940524104875
15-1231,Computer Network Support Specialists,0.2425672447175924,0.5384615384615385,4.0,73340.0,0.4128777024392856,0.8471236332085413,0.4442494909967644,1.7042508266445915,72.49283667621776,-0.8113018637490261,-0.0461021376704635
27-2032,Choreographers,1.211841515054992,0.942857142857143,3.0,55600.0,1.9826438636643322,-0.06360655266412275,-0.2506786818890897,1.6683586291111197,72.34957020057307,0.18390317027770753,-0.0582348273191091
21-1091,Health Education Specialists,0.4540567720457132,0.7419354838709677,4.0,63000.0,0.7553907698062756,0.8471236332085413,0.06288265887718839,1.6653970618920053,72.20630372492836,0.1159704936990116,0.021452520483391
13-2011,Accountants and Auditors,0.0478431659793481,0.88,4.0,81680.0,0.09751673709289838,0.8471236332085413,0.7145263088595285,1.6591666791609683,72.06303724928367,1.655573710846499,0.0249003100173781
23-1012,Judicial Law Clerks,-0.0595710979184342,0.8620689655172414,5.0,60400.0,-0.07644359782958099,1.7578538190812054,-0.04288025642338171,1.6385299648282428,71.91977077363897,1.6935741907441635,-0.0448582228354651
27-1025,Interior Designers,0.4253234895780254,1.0,4.0,63490.0,0.7088564338613046,0.8471236332085413,0.08232519913705065,1.6383052662068966,71.77650429799426,1.795150542678775,0.0278523279566687
25-2023,"Career/Technical Education Teachers, Middle School",0.4169608733575531,0.8064516129032258,4.0,63620.0,0.6953129484269501,0.8471236332085413,0.08745824012362893,1.6298948217591205,71.63323782234957,0.5554804521254272,0.0366704781699323
17-1021,Cartographers and Photogrammetrists,0.0894126844946328,0.96,4.0,78380.0,0.16483970800080996,0.8471236332085413,0.6110350615719902,1.6229984027813416,71.48997134670488,2.0666010912621298,0.025081557763267
21-2021,"Directors, Religious Activities and Education",0.6360848822375217,0.8484848484848485,4.0,54840.0,1.0501902672399377,0.8471236332085413,-0.28521730314146776,1.6120965973070112,71.34670487106017,0.4531409424775876,-0.0033217194827108
53-5031,Ship Engineers,0.2262303424439633,0.875,3.0,101320.0,0.3864196428856605,-0.06360655266412275,1.2552521662077016,1.5780652564292394,71.20343839541547,1.25341196809056,0.0040105085549937
13-2053,Insurance Underwriters,0.0053544254911323,0.8571428571428572,4.0,79880.0,0.0287050610868318,0.8471236332085413,0.6586062553518692,1.5344349496472423,71.06017191977078,1.4526483351379347,0.0150710619320497
29-2091,Orthotists and Prosthetists,-0.5292236206854783,0.8275862068965517,5.0,78310.0,-0.8370586892804771,1.7578538190812054,0.6087928957128749,1.5295880255136032,70.91690544412607,2.123472072318709,0.0020263590758629
13-1141,"Compensation, Benefits, and Job Analysis Specialists",0.0495287111587122,0.9210526315789472,4.0,77020.0,0.10024652355969557,0.8471236332085413,0.5671102477942714,1.5144804045625082,70.77363896848138,1.7721869455762884,0.0276950125438755
13-2031,Budget Analysts,-0.1573292478081309,0.92,4.0,87930.0,-0.23476559231251937,0.8471236332085413,0.8995537732579394,1.5119118141539614,70.63037249283668,2.0978604890964947,-0.0172586749232901
25-2051,"Special Education Teachers, Preschool",-0.220880625760768,0.8857142857142858,5.0,62190.0,-0.33768878512000716,1.7578538190812054,0.030408913067068947,1.4505739470282673,70.48710601719198,1.9189378314769305,0.0476909389887809
19-1031,Conservation Scientists,0.1935549863924118,0.9393939393939394,4.0,67950.0,0.3335010110748204,0.8471236332085413,0.25269201882525505,1.4333166631086167,70.34383954154728,1.5757305231979122,0.0300388149825803
33-3021,Detectives and Criminal Investigators,0.06310722844668,0.9116138763197588,3.3333333333333335,93580.0,0.12223730327041817,0.23997017596009876,1.0558322484209335,1.4180397276514505,70.20057306590259,1.5930502964147113,0.0096035752482388
27-2022,Coaches and Scouts,0.7855786029009642,0.9333333333333332,4.0,45920.0,1.2922994319982408,0.8471236332085413,-0.7306950817336691,1.408727983473113,70.05730659025788,0.5533647387220803,0.0077901835971176
19-1012,Food Scientists and Technologists,-0.1836761769061857,1.0,4.0,85310.0,-0.27743516378058825,0.8471236332085413,0.8236440903367647,1.3933325597647177,69.91404011461319,2.536469433878489,0.0131700462278547
27-4014,Sound Engineering Technicians,0.7526750135601343,0.925925925925926,3.0,66430.0,1.2390111701401185,-0.06360655266412275,0.19591946627613327,1.371324083752129,69.77077363896849,0.5216084871830007,0.0024703095625169
27-3023,"News Analysts, Reporters, and Journalists",0.3368561270849281,0.7,4.0,60280.0,0.5655811233899424,0.8471236332085413,-0.04787090551971244,1.3648338510787712,69.62750716332378,-0.2644904158648735,-0.01184177987657
19-1022,Microbiologists,-0.2398122891530557,0.9166666666666669,4.0,87330.0,-0.36834913119374685,0.8471236332085413,0.8823714815945699,1.3611459836093645,69.48424068767909,2.0592399212788277,0.0158034384897884
25-4011,Archivists,-0.2970617786217082,0.9230769230769232,5.0,61570.0,-0.4610662434348648,1.7578538190812054,0.005265399329576093,1.3020529749759167,69.34097421203438,2.13409147902938,0.0145116896333539
17-3026,Industrial Engineering Technologists and Technicians,0.4555969003475407,0.8274231678486998,3.5,64790.0,0.7578850496671371,0.3917585402722093,0.13318916464284405,1.2828327545821905,69.19770773638967,0.28072447960014707,0.0181074069686359
19-4061,Social Science Research Assistants,0.3236965815687639,0.5757575757575758,4.0,58040.0,0.5442688799098956,0.8471236332085413,-0.14289914808173226,1.2484933650367045,69.05444126074498,-1.1585816787234815,-0.0153009244056547
33-1021,First-Line Supervisors of Firefighting and Prevention Workers,0.1509359263937644,0.7735849056603774,3.0,92430.0,0.2644782790613022,-0.06360655266412275,1.0248025161776324,1.225674242574812,68.91117478510029,0.3707128784603647,0.0612556346614703
13-1121,"Meeting, Convention, and Event Planners",0.2520266891792469,0.8918918918918919,4.0,59440.0,0.4281975311754018,0.8471236332085413,-0.08308614545720629,1.192235018926737,68.76790830945558,0.9344437552423974,0.0274609431364907
29-1125,Recreational Therapists,0.2158094845620906,0.9090909090909092,4.0,60280.0,0.3695427788498445,0.8471236332085413,-0.04787090551971244,1.1687955065386735,68.62464183381088,1.0802741792684112,-0.0461175560027349
19-2031,Chemists,-0.3159807870821416,0.92,4.0,84150.0,-0.4917060945007359,0.8471236332085413,0.7892876217297877,1.144705160437593,68.48137535816619,1.9875943375683431,-0.0006713185462589
41-3021,Insurance Sales Agents,0.1730748704993218,0.8484848484848485,4.0,60370.0,0.3003329038725637,0.8471236332085413,-0.04412698853158712,1.1033295485495178,68.33810888252148,0.6942312570874682,0.0274390214945945
17-1022,Surveyors,-0.1163381752416646,0.8506944444444444,4.0,72740.0,-0.16837943042176737,0.8471236332085413,0.4236349400213742,1.1023791428081482,68.19484240687679,1.1762041641518015,0.0325713509717968
21-1021,"Child, Family, and School Social Workers",0.1930303999198768,0.942857142857143,4.0,58570.0,0.3326514289509338,0.8471236332085413,-0.12008763925751444,1.0596874229019606,68.0515759312321,1.2252243987819467,0.0316508589282085
27-3011,Broadcast Announcers and Radio Disc Jockeys,0.575489377369793,0.6,4.0,45680.0,0.9520541916474256,0.8471236332085413,-0.7438451409611582,1.0553326838948087,67.90830945558739,-1.6036129359352809,-0.0396244356118522
13-2072,Loan Officers,-0.1901631883699117,0.7954545454545455,4.0,74180.0,-0.2879410560701786,0.8471236332085413,0.4728282932365001,1.032010870374863,67.76504297994269,0.8701230545826215,-0.0118479574979174
29-1011,Chiropractors,-0.8529699781846867,0.8181818181818182,5.0,79000.0,-1.3613747599476782,1.7578538190812054,0.6308072773928117,1.027286336526339,67.621776504298,2.0850022892999975,0.0145382409225756
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",0.2844486360354458,0.9743589743589745,3.0,78300.0,0.48070575987127084,-0.06360655266412275,0.608472422703878,1.0255716299110262,67.47851002865329,1.2456577638014106,0.0434100457845296
27-4031,"Camera Operators, Television, Video, and Film",0.4841676193917391,0.9393939393939394,3.0,68810.0,0.804156109706561,-0.06360655266412275,0.2842534022140541,1.0248029592564925,67.3352435530086,0.6965617207140472,0.0261328676781764
53-5021,"Captains, Mates, and Pilots of Water Vessels",0.1410835651214039,0.8,3.0,85540.0,0.24852211081582506,-0.06360655266412275,0.830400625826122,1.0153161839778242,67.1919770773639,0.3461992142372592,0.0118237547557973
29-9091,Athletic Trainers,-0.4697451387362467,0.9069767441860466,5.0,60250.0,-0.7407316628213533,1.7578538190812054,-0.049120120127866235,0.968002036131986,67.0487106017192,1.9761579352130703,0.0024356586474836
27-3091,Interpreters and Translators,0.1044441811978958,0.12,4.0,59440.0,0.18918362756976173,0.8471236332085413,-0.08308614545720629,0.9532211153210968,66.9054441260745,-4.029965706650345,-0.0194621626974299
51-1011,First-Line Supervisors of Production and Operating Workers,0.3756572502373045,0.85,3.0,71190.0,0.628420602375518,-0.06360655266412275,0.3695833953499336,0.9343974450613288,66.7621776504298,0.2069561260755513,0.0165675177493811
13-1031,"Claims Adjusters, Examiners, and Investigators",-0.3159631321144639,0.92,4.0,76790.0,-0.49167750179825104,0.8471236332085413,0.5596051814694099,0.9150513128797002,66.6189111747851,1.7579118973079653,0.0115776616014946
25-3021,Self-Enrichment Teachers,1.0270302919894196,0.84,3.0,45590.0,1.6833370388974236,-0.06360655266412275,-0.7487942331846734,0.8709362530486274,66.4756446991404,-0.975736330921952,0.0406582287093737
41-9022,Real Estate Sales Agents,0.6900704221741673,1.0,3.0,56320.0,1.137621324043406,-0.06360655266412275,-0.2183906381197617,0.8556241332595217,66.33237822349571,0.5837045195492988,0.0326301985353731
47-2111,Electricians,0.5253975105922628,0.902439024390244,3.0,62350.0,0.8709290448996548,-0.06360655266412275,0.036856872660232194,0.8441793648957643,66.189111747851,0.21149028922786745,0.0152026043912854
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,0.1479805860824893,0.9666666666666668,3.0,78690.0,0.25969202468778096,-0.06360655266412275,0.6209406427406232,0.8170261147642814,66.04584527220631,1.2086530388666972,0.0518063555405166
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",-0.2384173422110461,0.76,3.0,100940.0,-0.3660899765114413,-0.06360655266412275,1.2458227446559065,0.8161262154803424,65.90257879656161,0.5043620192154588,0.003420232472314
47-4021,Elevator and Escalator Installers and Repairers,-0.323056072565586,0.8421052631578948,3.0,106580.0,-0.5031647126368096,-0.06360655266412275,1.3822612826139573,0.815490017313025,65.7593123209169,1.1688591487636049,-0.0381451090121747
21-1092,Probation Officers and Correctional Treatment Specialists,-0.1087695900420266,0.8421052631578948,4.0,64520.0,-0.15612189991845093,0.8471236332085413,0.12270960024854483,0.8137113335386352,65.61604584527221,0.8200376522708565,-0.0029680889013832
51-8021,Stationary Engineers and Boiler Operators,0.1819658977832018,0.8604651162790697,3.0,75190.0,0.31473216546021027,-0.06360655266412275,0.5067654581431521,0.7578910709392397,65.4727793696275,0.4114444047020332,-0.0109377740140247
33-1012,First-Line Supervisors of Police and Detectives,0.2079221450443114,0.8947368421052632,2.0,105980.0,0.3567690170199828,-0.9743367385367868,1.3680941548841796,0.7505264333673756,65.32951289398281,0.5824609323343005,0.0476380375916067
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",0.0285290709005047,0.84,3.0,82730.0,0.06623703245481094,-0.06360655266412275,0.7465799906651156,0.7492104704558038,65.18624641833811,0.519637892927837,-0.0567497325116453
43-9111,Statistical Assistants,0.1833043469847695,0.1739130434782608,4.0,51440.0,0.3168998205083612,0.8471236332085413,-0.44583246496246487,0.7181909887544377,65.0429799426934,-4.045971211833903,-0.0966904518036712
33-3052,Transit and Railroad Police,0.0025287150372331,0.9166666666666669,3.0,82320.0,0.024128745808797245,-0.06360655266412275,0.7341124679427287,0.6946346610874031,64.89971346704871,1.0002507217543222,-0.0854874233499383
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0.2075190542055542,0.8205128205128205,3.0,71300.0,0.35611620039424013,-0.06360655266412275,0.37345792806273115,0.6659675757928485,64.75644699140402,0.021184369731090835,0.0035718805786364
11-9031,"Education and Childcare Administrators, Preschool and Daycare",-0.0119280088150284,0.9375,4.0,56270.0,0.0007156865747421165,0.8471236332085413,-0.2206194897571061,0.6272198300261773,64.61318051575931,1.0902381758915174,0.0646501895667486
13-1041,Compliance Officers,-0.3321406108696177,0.7657039510236887,3.5714285714285716,78420.0,-0.5178773706082811,0.4568106964059712,0.6123154003209467,0.5512487261186367,64.46991404011462,0.42795678711552293,0.0460448516023066
49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",0.054796845585747,0.9047619047619048,3.0,74690.0,0.10877841118884442,-0.06360655266412275,0.4900222422185491,0.5351941007432708,64.32664756446992,0.6795952240505032,-0.0213641959534907
21-1015,Rehabilitation Counselors,0.2138976980132731,0.935483870967742,4.0,46110.0,0.3664465883043405,0.8471236332085413,-0.7203332689075099,0.4932369526053719,64.18338108882521,0.5775576974542396,-0.0399530109541398
33-3031,Fish and Game Wardens,-0.3981240026619277,0.9090909090909092,4.0,68180.0,-0.6247392762713372,0.8471236332085413,0.26117181379647786,0.483556170733682,64.04011461318052,1.3893168985846014,-0.0114350163696337
25-1194,"Career/Technical Education Teachers, Postsecondary",0.3154999110862875,0.8717948717948718,3.0,61490.0,0.5309941481318357,-0.06360655266412275,0.0020026471800161736,0.4693902426477291,63.89684813753582,-0.020451278008566574,-0.0018964944308103
35-1011,Chefs and Head Cooks,0.3211735501796952,0.9047619047619048,3.0,60990.0,0.5401827616464963,-0.06360655266412275,-0.018486231280698248,0.45808997770167525,63.75358166189111,0.17108675055125583,0.0729908856270364
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",-0.3818435668644563,0.7586206896551725,4.0,66780.0,-0.5983726657185042,0.8471236332085413,0.20910637992902303,0.45785734741906015,63.61031518624641,0.3695048295387714,-0.0118300899861761
29-1292,Dental Hygienists,-0.3693976624013004,0.9375,3.0,94260.0,-0.5782161834203606,-0.06360655266412275,1.074001359387817,0.4321786233033337,63.467048710601716,1.4741288391637766,-0.002257871109155
43-1011,First-Line Supervisors of Office and Administrative Support Workers,0.1792261063084573,0.9166666666666669,3.0,66140.0,0.31029499831620916,-0.06360655266412275,0.18494042592101434,0.43162887157310076,63.323782234957015,0.4510786797326079,0.0010342393508435
21-1094,Community Health Workers,0.0106809103869136,0.9166666666666669,4.0,51030.0,0.0373314488942408,0.8471236332085413,-0.46591416081431714,0.418540921288465,63.180515759312314,0.7109542788699406,0.0059673708262872
17-3023,Electrical and Electronic Engineering Technologists and Technicians,-0.1099198244979929,0.8113207547169812,3.0,77180.0,-0.15798473604410448,-0.06360655266412275,0.5723179568352388,0.35072666812701153,63.03724928366762,0.16092578501569244,-0.0542798267842425
